UTC,Year,Month,Day,h,Min,S21 Res<1.3,S22 Res>=1.3,gas ,COP,electrische eff,opbrengst PV,,,
02/12/2021 00:15,2021,12,2,1,15,1.70E-05,4.22E-05,2.28E-05,4.00E+00,1.00E+00,4.15926E-05,,,
02/12/2021 00:30,2021,12,2,1,30,1.68E-05,3.91E-05,2.28E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 00:45,2021,12,2,1,45,1.72E-05,0.000035471,2.28E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 01:00,2021,12,2,2,0,1.68E-05,3.27E-05,2.30E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 01:15,2021,12,2,2,15,1.66E-05,3.08E-05,2.30E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 01:30,2021,12,2,2,30,1.65E-05,3.01E-05,2.30E-05,4.00E+00,1.00E+00,2.52225E-05,,,
02/12/2021 01:45,2021,12,2,2,45,1.62E-05,3.05E-05,2.30E-05,4.00E+00,1.00E+00,3.66541E-06,,,
02/12/2021 02:00,2021,12,2,3,0,1.57E-05,3.07E-05,2.43E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 02:15,2021,12,2,3,15,1.53E-05,3.00E-05,2.43E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 02:30,2021,12,2,3,30,1.48E-05,2.93E-05,2.43E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 02:45,2021,12,2,3,45,1.46E-05,3.02E-05,2.43E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 03:00,2021,12,2,4,0,1.50E-05,2.97E-05,2.87E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 03:15,2021,12,2,4,15,1.52E-05,2.78E-05,2.87E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 03:30,2021,12,2,4,30,1.57E-05,0.000028041,2.87E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 03:45,2021,12,2,4,45,1.57E-05,0.000030005,2.87E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 04:00,2021,12,2,5,0,1.58E-05,3.22E-05,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 04:15,2021,12,2,5,15,1.59E-05,3.52E-05,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 04:30,2021,12,2,5,30,1.68E-05,3.61E-05,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 04:45,2021,12,2,5,45,1.76E-05,0.00003612,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 05:00,2021,12,2,6,0,1.99E-05,3.81E-05,7.12E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 05:15,2021,12,2,6,15,0.000021548,3.84E-05,7.12E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 05:30,2021,12,2,6,30,2.38E-05,3.77E-05,7.12E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 05:45,2021,12,2,6,45,2.61E-05,3.59E-05,7.12E-05,4.00E+00,1.00E+00,4.02545E-05,,,
02/12/2021 06:00,2021,12,2,7,0,2.76E-05,3.06E-05,7.94E-05,4.00E+00,1.00E+00,3.17196E-05,,,
02/12/2021 06:15,2021,12,2,7,15,3.01E-05,2.94E-05,7.94E-05,4.00E+00,1.00E+00,1.12682E-05,,,
02/12/2021 06:30,2021,12,2,7,30,3.24E-05,3.25E-05,7.94E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 06:45,2021,12,2,7,45,3.30E-05,3.41E-05,7.94E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 07:00,2021,12,2,8,0,3.45E-05,3.12E-05,7.30E-05,4.00E+00,1.00E+00,2.39436E-05,,,
02/12/2021 07:15,2021,12,2,8,15,0.000034642,3.14E-05,7.30E-05,4.00E+00,1.00E+00,4.97405E-05,,,
02/12/2021 07:30,2021,12,2,8,30,3.43E-05,3.19E-05,7.30E-05,4.00E+00,1.00E+00,5.04643E-05,,,
02/12/2021 07:45,2021,12,2,8,45,3.35E-05,3.20E-05,7.30E-05,4.00E+00,1.00E+00,5.35673E-05,,,
02/12/2021 08:00,2021,12,2,9,0,3.38E-05,3.12E-05,6.62E-05,4.00E+00,1.00E+00,5.11679E-05,,,
02/12/2021 08:15,2021,12,2,9,15,3.39E-05,3.03E-05,6.62E-05,4.00E+00,1.00E+00,0.000306752,,,
02/12/2021 08:30,2021,12,2,9,30,3.33E-05,2.86E-05,6.62E-05,4.00E+00,1.00E+00,0.000982608,,,
02/12/2021 08:45,2021,12,2,9,45,3.23E-05,0.000027105,6.62E-05,4.00E+00,1.00E+00,0.001513271,,,
02/12/2021 09:00,2021,12,2,10,0,3.25E-05,2.47E-05,6.11E-05,4.00E+00,1.00E+00,0.001980892,,,
02/12/2021 09:15,2021,12,2,10,15,3.25E-05,2.38E-05,6.11E-05,4.00E+00,1.00E+00,0.00524894,,,
02/12/2021 09:30,2021,12,2,10,30,3.24E-05,2.41E-05,6.11E-05,4.00E+00,1.00E+00,0.007120859,,,
02/12/2021 09:45,2021,12,2,10,45,3.20E-05,2.30E-05,6.11E-05,4.00E+00,1.00E+00,0.0065714,,,
02/12/2021 10:00,2021,12,2,11,0,3.30E-05,2.23E-05,5.76E-05,4.00E+00,1.00E+00,0.011584516,,,
02/12/2021 10:15,2021,12,2,11,15,3.42E-05,2.29E-05,5.76E-05,4.00E+00,1.00E+00,0.012322404,,,
02/12/2021 10:30,2021,12,2,11,30,0.00003518,2.39E-05,5.76E-05,4.00E+00,1.00E+00,0.011742071,,,
02/12/2021 10:45,2021,12,2,11,45,3.47E-05,2.36E-05,5.76E-05,4.00E+00,1.00E+00,0.010384182,,,
02/12/2021 11:00,2021,12,2,12,0,3.39E-05,2.17E-05,5.53E-05,4.00E+00,1.00E+00,0.016974047,,,
02/12/2021 11:15,2021,12,2,12,15,3.28E-05,1.85E-05,5.53E-05,4.00E+00,1.00E+00,0.027225875,,,
02/12/2021 11:30,2021,12,2,12,30,3.20E-05,0.000018732,5.53E-05,4.00E+00,1.00E+00,0.034142911,,,
02/12/2021 11:45,2021,12,2,12,45,3.11E-05,1.79E-05,5.53E-05,4.00E+00,1.00E+00,0.027384131,,,
02/12/2021 12:00,2021,12,2,13,0,2.98E-05,1.59E-05,5.36E-05,4.00E+00,1.00E+00,0.033684927,,,
02/12/2021 12:15,2021,12,2,13,15,2.95E-05,0.000015986,5.36E-05,4.00E+00,1.00E+00,0.024195464,,,
02/12/2021 12:30,2021,12,2,13,30,2.94E-05,1.52E-05,5.36E-05,4.00E+00,1.00E+00,0.07820928,,,
02/12/2021 12:45,2021,12,2,13,45,2.95E-05,1.73E-05,5.36E-05,4.00E+00,1.00E+00,0.01368378,,,
02/12/2021 13:00,2021,12,2,14,0,2.91E-05,1.72E-05,5.31E-05,4.00E+00,1.00E+00,0.042413477,,,
02/12/2021 13:15,2021,12,2,14,15,2.86E-05,1.71E-05,5.31E-05,4.00E+00,1.00E+00,0.016762147,,,
02/12/2021 13:30,2021,12,2,14,30,2.88E-05,2.24E-05,5.31E-05,4.00E+00,1.00E+00,0.034967752,,,
02/12/2021 13:45,2021,12,2,14,45,2.99E-05,2.44E-05,5.31E-05,4.00E+00,1.00E+00,0.016146883,,,
02/12/2021 14:00,2021,12,2,15,0,3.06E-05,2.93E-05,5.55E-05,4.00E+00,1.00E+00,0.008128501,,,
02/12/2021 14:15,2021,12,2,15,15,3.03E-05,2.82E-05,5.55E-05,4.00E+00,1.00E+00,0.006342216,,,
02/12/2021 14:30,2021,12,2,15,30,3.05E-05,2.72E-05,5.55E-05,4.00E+00,1.00E+00,0.005290731,,,
02/12/2021 14:45,2021,12,2,15,45,3.12E-05,2.69E-05,5.55E-05,4.00E+00,1.00E+00,0.010450229,,,
02/12/2021 15:00,2021,12,2,16,0,3.21E-05,2.35E-05,6.33E-05,4.00E+00,1.00E+00,0.005209787,,,
02/12/2021 15:15,2021,12,2,16,15,0.000032364,2.41E-05,6.33E-05,4.00E+00,1.00E+00,0.002103249,,,
02/12/2021 15:30,2021,12,2,16,30,3.65E-05,2.57E-05,6.33E-05,4.00E+00,1.00E+00,0.005804316,,,
02/12/2021 15:45,2021,12,2,16,45,4.08E-05,3.00E-05,6.33E-05,4.00E+00,1.00E+00,0.004563396,,,
02/12/2021 16:00,2021,12,2,17,0,4.35E-05,3.27E-05,6.94E-05,4.00E+00,1.00E+00,0.001579772,,,
02/12/2021 16:15,2021,12,2,17,15,4.53E-05,3.54E-05,6.94E-05,4.00E+00,1.00E+00,0.000681586,,,
02/12/2021 16:30,2021,12,2,17,30,0.000046594,3.58E-05,6.94E-05,4.00E+00,1.00E+00,0.000350328,,,
02/12/2021 16:45,2021,12,2,17,45,4.78E-05,3.66E-05,6.94E-05,4.00E+00,1.00E+00,1.44708E-05,,,
02/12/2021 17:00,2021,12,2,18,0,4.91E-05,3.65E-05,7.01E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 17:15,2021,12,2,18,15,4.94E-05,3.78E-05,7.01E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 17:30,2021,12,2,18,30,4.85E-05,3.79E-05,7.01E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 17:45,2021,12,2,18,45,4.76E-05,3.82E-05,7.01E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 18:00,2021,12,2,19,0,4.73E-05,3.79E-05,6.91E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 18:15,2021,12,2,19,15,0.000046182,3.77E-05,6.91E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 18:30,2021,12,2,19,30,4.54E-05,3.72E-05,6.91E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 18:45,2021,12,2,19,45,4.47E-05,3.65E-05,6.91E-05,4.00E+00,1.00E+00,5.2433E-05,,,
02/12/2021 19:00,2021,12,2,20,0,4.33E-05,3.45E-05,6.49E-05,4.00E+00,1.00E+00,0.000135529,,,
02/12/2021 19:15,2021,12,2,20,15,4.27E-05,3.33E-05,6.49E-05,4.00E+00,1.00E+00,2.64746E-05,,,
02/12/2021 19:30,2021,12,2,20,30,4.20E-05,3.27E-05,6.49E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 19:45,2021,12,2,20,45,4.12E-05,3.27E-05,6.49E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 20:00,2021,12,2,21,0,4.01E-05,3.40E-05,5.68E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 20:15,2021,12,2,21,15,3.89E-05,0.000033146,5.68E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 20:30,2021,12,2,21,30,3.81E-05,3.31E-05,5.68E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 20:45,2021,12,2,21,45,3.81E-05,3.36E-05,5.68E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 21:00,2021,12,2,22,0,3.61E-05,4.18E-05,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 21:15,2021,12,2,22,15,0.000034578,5.74E-05,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 21:30,2021,12,2,22,30,3.28E-05,5.04E-05,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 21:45,2021,12,2,22,45,3.09E-05,5.75E-05,4.13E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 22:00,2021,12,2,23,0,2.74E-05,6.59E-05,2.92E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 22:15,2021,12,2,23,15,2.52E-05,7.26E-05,2.92E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 22:30,2021,12,2,23,30,2.38E-05,7.29E-05,2.92E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 22:45,2021,12,2,23,45,2.19E-05,7.00E-05,2.92E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 23:00,2021,12,3,0,0,2.08E-05,0.000074492,2.40E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 23:15,2021,12,3,0,15,1.88E-05,5.92E-05,2.40E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 23:30,2021,12,3,0,30,1.85E-05,5.57E-05,2.40E-05,4.00E+00,1.00E+00,0,,,
02/12/2021 23:45,2021,12,3,0,45,1.77E-05,5.24E-05,2.40E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 00:00,2021,12,3,1,0,1.69E-05,5.19E-05,2.30E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 00:15,2021,12,3,1,15,0.000017007,0.000042119,2.30E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 00:30,2021,12,3,1,30,1.69E-05,3.91E-05,2.30E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 00:45,2021,12,3,1,45,1.72E-05,3.55E-05,2.30E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 01:00,2021,12,3,2,0,1.68E-05,3.28E-05,2.33E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 01:15,2021,12,3,2,15,1.67E-05,3.10E-05,2.33E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 01:30,2021,12,3,2,30,1.65E-05,3.03E-05,2.33E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 01:45,2021,12,3,2,45,0.000016165,3.07E-05,2.33E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 02:00,2021,12,3,3,0,1.57E-05,0.000030836,2.46E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 02:15,2021,12,3,3,15,0.000015334,3.01E-05,2.46E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 02:30,2021,12,3,3,30,1.48E-05,2.95E-05,2.46E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 02:45,2021,12,3,3,45,1.46E-05,3.06E-05,2.46E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 03:00,2021,12,3,4,0,1.50E-05,2.98E-05,2.90E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 03:15,2021,12,3,4,15,1.53E-05,2.80E-05,2.90E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 03:30,2021,12,3,4,30,1.58E-05,2.83E-05,2.90E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 03:45,2021,12,3,4,45,1.57E-05,3.00E-05,2.90E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 04:00,2021,12,3,5,0,1.58E-05,3.24E-05,4.17E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 04:15,2021,12,3,5,15,1.59E-05,3.52E-05,4.17E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 04:30,2021,12,3,5,30,1.68E-05,3.60E-05,4.17E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 04:45,2021,12,3,5,45,1.74E-05,3.59E-05,4.17E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 05:00,2021,12,3,6,0,1.97E-05,3.79E-05,7.18E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 05:15,2021,12,3,6,15,2.14E-05,3.82E-05,7.18E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 05:30,2021,12,3,6,30,2.36E-05,3.75E-05,7.18E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 05:45,2021,12,3,6,45,2.59E-05,3.54E-05,7.18E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 06:00,2021,12,3,7,0,2.74E-05,3.00E-05,8.01E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 06:15,2021,12,3,7,15,2.99E-05,2.92E-05,8.01E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 06:30,2021,12,3,7,30,3.25E-05,3.27E-05,8.01E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 06:45,2021,12,3,7,45,3.32E-05,3.47E-05,8.01E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 07:00,2021,12,3,8,0,3.48E-05,3.20E-05,7.45E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 07:15,2021,12,3,8,15,3.50E-05,3.23E-05,7.45E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 07:30,2021,12,3,8,30,3.49E-05,0.000032653,7.45E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 07:45,2021,12,3,8,45,3.41E-05,3.27E-05,7.45E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 08:00,2021,12,3,9,0,3.45E-05,3.21E-05,6.78E-05,4.00E+00,1.00E+00,0.000151461,,,
03/12/2021 08:15,2021,12,3,9,15,3.47E-05,3.12E-05,6.78E-05,4.00E+00,1.00E+00,0.000745042,,,
03/12/2021 08:30,2021,12,3,9,30,3.43E-05,2.96E-05,6.78E-05,4.00E+00,1.00E+00,0.002585962,,,
03/12/2021 08:45,2021,12,3,9,45,3.33E-05,2.80E-05,6.78E-05,4.00E+00,1.00E+00,0.004593013,,,
03/12/2021 09:00,2021,12,3,10,0,3.35E-05,2.56E-05,6.19E-05,4.00E+00,1.00E+00,0.013685996,,,
03/12/2021 09:15,2021,12,3,10,15,3.32E-05,2.44E-05,6.19E-05,4.00E+00,1.00E+00,0.04826222,,,
03/12/2021 09:30,2021,12,3,10,30,3.31E-05,2.48E-05,6.19E-05,4.00E+00,1.00E+00,0.017695304,,,
03/12/2021 09:45,2021,12,3,10,45,3.27E-05,2.38E-05,6.19E-05,4.00E+00,1.00E+00,0.009867136,,,
03/12/2021 10:00,2021,12,3,11,0,3.35E-05,2.29E-05,5.84E-05,4.00E+00,1.00E+00,0.014590116,,,
03/12/2021 10:15,2021,12,3,11,15,3.47E-05,2.35E-05,5.84E-05,4.00E+00,1.00E+00,0.016760303,,,
03/12/2021 10:30,2021,12,3,11,30,3.56E-05,2.46E-05,5.84E-05,4.00E+00,1.00E+00,0.036484608,,,
03/12/2021 10:45,2021,12,3,11,45,3.53E-05,2.46E-05,5.84E-05,4.00E+00,1.00E+00,0.256796297,,,
03/12/2021 11:00,2021,12,3,12,0,3.46E-05,2.27E-05,0.000056043,4.00E+00,1.00E+00,0.078405553,,,
03/12/2021 11:15,2021,12,3,12,15,3.36E-05,1.94E-05,0.000056043,4.00E+00,1.00E+00,0.070459701,,,
03/12/2021 11:30,2021,12,3,12,30,3.26E-05,1.95E-05,0.000056043,4.00E+00,1.00E+00,0.05289794,,,
03/12/2021 11:45,2021,12,3,12,45,3.17E-05,1.87E-05,0.000056043,4.00E+00,1.00E+00,0.036314578,,,
03/12/2021 12:00,2021,12,3,13,0,3.06E-05,1.71E-05,5.46E-05,4.00E+00,1.00E+00,0.045219298,,,
03/12/2021 12:15,2021,12,3,13,15,3.04E-05,1.70E-05,5.46E-05,4.00E+00,1.00E+00,0.043263208,,,
03/12/2021 12:30,2021,12,3,13,30,3.05E-05,1.62E-05,5.46E-05,4.00E+00,1.00E+00,0.059487964,,,
03/12/2021 12:45,2021,12,3,13,45,3.04E-05,1.83E-05,5.46E-05,4.00E+00,1.00E+00,0.083783578,,,
03/12/2021 13:00,2021,12,3,14,0,3.01E-05,1.82E-05,5.38E-05,4.00E+00,1.00E+00,0.03864728,,,
03/12/2021 13:15,2021,12,3,14,15,2.96E-05,1.80E-05,5.38E-05,4.00E+00,1.00E+00,0.093099858,,,
03/12/2021 13:30,2021,12,3,14,30,2.99E-05,2.34E-05,5.38E-05,4.00E+00,1.00E+00,0.053348654,,,
03/12/2021 13:45,2021,12,3,14,45,3.10E-05,2.52E-05,5.38E-05,4.00E+00,1.00E+00,0.037346683,,,
03/12/2021 14:00,2021,12,3,15,0,3.16E-05,3.03E-05,5.68E-05,4.00E+00,1.00E+00,0.020265571,,,
03/12/2021 14:15,2021,12,3,15,15,3.13E-05,2.93E-05,5.68E-05,4.00E+00,1.00E+00,0.066225675,,,
03/12/2021 14:30,2021,12,3,15,30,3.15E-05,2.84E-05,5.68E-05,4.00E+00,1.00E+00,0.051488218,,,
03/12/2021 14:45,2021,12,3,15,45,3.23E-05,2.81E-05,5.68E-05,4.00E+00,1.00E+00,0.026892065,,,
03/12/2021 15:00,2021,12,3,16,0,3.30E-05,0.000024547,6.45E-05,4.00E+00,1.00E+00,0.005348561,,,
03/12/2021 15:15,2021,12,3,16,15,3.31E-05,0.000024959,6.45E-05,4.00E+00,1.00E+00,0.012242822,,,
03/12/2021 15:30,2021,12,3,16,30,3.77E-05,2.66E-05,6.45E-05,4.00E+00,1.00E+00,0.001364838,,,
03/12/2021 15:45,2021,12,3,16,45,4.10E-05,3.03E-05,6.45E-05,4.00E+00,1.00E+00,0.006986015,,,
03/12/2021 16:00,2021,12,3,17,0,4.35E-05,3.27E-05,6.93E-05,4.00E+00,1.00E+00,0.003572961,,,
03/12/2021 16:15,2021,12,3,17,15,4.51E-05,3.49E-05,6.93E-05,4.00E+00,1.00E+00,0.002390193,,,
03/12/2021 16:30,2021,12,3,17,30,4.59E-05,3.51E-05,6.93E-05,4.00E+00,1.00E+00,0.000567192,,,
03/12/2021 16:45,2021,12,3,17,45,4.71E-05,3.58E-05,6.93E-05,4.00E+00,1.00E+00,0.000141764,,,
03/12/2021 17:00,2021,12,3,18,0,4.84E-05,0.000035562,6.95E-05,4.00E+00,1.00E+00,2.36923E-05,,,
03/12/2021 17:15,2021,12,3,18,15,4.86E-05,3.68E-05,6.95E-05,4.00E+00,1.00E+00,6.64087E-05,,,
03/12/2021 17:30,2021,12,3,18,30,4.76E-05,3.66E-05,6.95E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 17:45,2021,12,3,18,45,4.64E-05,3.70E-05,6.95E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 18:00,2021,12,3,19,0,4.61E-05,3.70E-05,6.68E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 18:15,2021,12,3,19,15,4.50E-05,3.67E-05,6.68E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 18:30,2021,12,3,19,30,4.41E-05,0.000036265,6.68E-05,4.00E+00,1.00E+00,0.000139461,,,
03/12/2021 18:45,2021,12,3,19,45,4.33E-05,3.54E-05,6.68E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 19:00,2021,12,3,20,0,4.19E-05,0.000033325,6.27E-05,4.00E+00,1.00E+00,5.78684E-05,,,
03/12/2021 19:15,2021,12,3,20,15,4.13E-05,3.22E-05,6.27E-05,4.00E+00,1.00E+00,0.000142769,,,
03/12/2021 19:30,2021,12,3,20,30,4.07E-05,3.18E-05,6.27E-05,4.00E+00,1.00E+00,0.000196888,,,
03/12/2021 19:45,2021,12,3,20,45,3.99E-05,3.17E-05,6.27E-05,4.00E+00,1.00E+00,0.000147299,,,
03/12/2021 20:00,2021,12,3,21,0,0.000038811,3.32E-05,5.62E-05,4.00E+00,1.00E+00,0.000144555,,,
03/12/2021 20:15,2021,12,3,21,15,3.76E-05,3.21E-05,5.62E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 20:30,2021,12,3,21,30,3.70E-05,3.20E-05,5.62E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 20:45,2021,12,3,21,45,3.72E-05,3.27E-05,5.62E-05,4.00E+00,1.00E+00,8.7539E-06,,,
03/12/2021 21:00,2021,12,3,22,0,3.52E-05,4.07E-05,4.25E-05,4.00E+00,1.00E+00,1.28142E-05,,,
03/12/2021 21:15,2021,12,3,22,15,3.40E-05,5.65E-05,4.25E-05,4.00E+00,1.00E+00,0.000100142,,,
03/12/2021 21:30,2021,12,3,22,30,3.24E-05,4.98E-05,4.25E-05,4.00E+00,1.00E+00,0.000134011,,,
03/12/2021 21:45,2021,12,3,22,45,3.08E-05,5.74E-05,4.25E-05,4.00E+00,1.00E+00,0.000119238,,,
03/12/2021 22:00,2021,12,3,23,0,2.76E-05,6.63E-05,3.05E-05,4.00E+00,1.00E+00,1.40401E-05,,,
03/12/2021 22:15,2021,12,3,23,15,2.58E-05,7.35E-05,3.05E-05,4.00E+00,1.00E+00,8.62206E-05,,,
03/12/2021 22:30,2021,12,3,23,30,0.000024578,0.000073965,3.05E-05,4.00E+00,1.00E+00,0.000123005,,,
03/12/2021 22:45,2021,12,3,23,45,0.000022893,7.13E-05,3.05E-05,4.00E+00,1.00E+00,0,,,
03/12/2021 23:00,2021,12,4,0,0,2.27E-05,7.59E-05,0.000025075,4.00E+00,1.00E+00,6.44044E-05,,,
03/12/2021 23:15,2021,12,4,0,15,2.07E-05,0.000061001,0.000025075,4.00E+00,1.00E+00,0,,,
03/12/2021 23:30,2021,12,4,0,30,2.06E-05,5.78E-05,0.000025075,4.00E+00,1.00E+00,0,,,
03/12/2021 23:45,2021,12,4,0,45,1.96E-05,5.46E-05,0.000025075,4.00E+00,1.00E+00,0,,,
04/12/2021 00:00,2021,12,4,1,0,1.89E-05,5.44E-05,2.37E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 00:15,2021,12,4,1,15,1.87E-05,4.44E-05,2.37E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 00:30,2021,12,4,1,30,1.84E-05,4.15E-05,2.37E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 00:45,2021,12,4,1,45,1.86E-05,0.000037809,2.37E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 01:00,2021,12,4,2,0,1.80E-05,3.53E-05,2.35E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 01:15,2021,12,4,2,15,1.77E-05,3.37E-05,2.35E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 01:30,2021,12,4,2,30,1.75E-05,0.000032666,2.35E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 01:45,2021,12,4,2,45,1.71E-05,3.30E-05,2.35E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 02:00,2021,12,4,3,0,0.000016552,3.33E-05,2.44E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 02:15,2021,12,4,3,15,1.60E-05,3.23E-05,2.44E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 02:30,2021,12,4,3,30,1.53E-05,3.17E-05,2.44E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 02:45,2021,12,4,3,45,1.50E-05,3.22E-05,2.44E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 03:00,2021,12,4,4,0,1.53E-05,3.11E-05,2.73E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 03:15,2021,12,4,4,15,0.000015365,2.90E-05,2.73E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 03:30,2021,12,4,4,30,1.56E-05,2.91E-05,2.73E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 03:45,2021,12,4,4,45,1.55E-05,3.10E-05,2.73E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 04:00,2021,12,4,5,0,1.53E-05,3.27E-05,3.28E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 04:15,2021,12,4,5,15,1.49E-05,3.50E-05,3.28E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 04:30,2021,12,4,5,30,1.53E-05,3.48E-05,3.28E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 04:45,2021,12,4,5,45,1.54E-05,3.37E-05,3.28E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 05:00,2021,12,4,6,0,1.64E-05,3.40E-05,5.39E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 05:15,2021,12,4,6,15,0.000016909,3.27E-05,5.39E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 05:30,2021,12,4,6,30,1.74E-05,3.12E-05,5.39E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 05:45,2021,12,4,6,45,0.000018189,2.83E-05,5.39E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 06:00,2021,12,4,7,0,1.90E-05,2.56E-05,7.60E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 06:15,2021,12,4,7,15,2.10E-05,2.60E-05,7.60E-05,4.00E+00,1.00E+00,0,,,
04/12/2021 06:30,2021,12,4,7,30,2.42E-05,3.16E-05,7.60E-05,4.00E+00,1.00E+00,0,,,
